67	2	85	39	76
12	20	77	4	51
59	50	51	48	93
53	68	24	1	23
82	26	69	96	12
39	55	39	28	6
52	95	36	78	62
46	7	29	94	95
29	3	35	19	7
97	36	25	75	68
81	54	2	75	52
92	65	78	47	15
92	65	14	24	33
71	8	44	18	95
98	10	26	96	34
99	20	11	82	17
17	94	92	82	35
24	71	10	43	91
45	62	94	24	5
83	90	75	63	51
87	17	41	89	5
25	68	62	44	89
100	3	99	64	17
11	38	52	4	70
2	55	34	93	51
48	50	23	90	74
24	35	54	98	15
94	46	80	72	3
61	77	68	10	94
53	60	42	47	2
99	81	60	77	12
37	23	29	39	29
18	18	31	30	75
61	31	3	48	46
80	21	18	22	78
29	26	37	29	32
17	55	59	74	85
77	66	16	93	12
11	27	23	82	56
53	39	84	25	26
93	42	78	87	49
32	46	26	53	89
24	94	68	49	67
94	60	18	22	100
8	73	31	94	2
27	90	7	67	14
9	76	89	14	59
97	75	33	76	71
16	84	27	28	43
62	40	54	21	82
81	68	1	73	47
49	9	36	85	17
94	41	75	6	4
98	55	25	39	36
10	96	78	35	57
76	50	88	74	22
94	40	40	98	51
75	73	78	28	7
42	27	77	15	62
34	31	93	100	48
22	64	62	36	37
98	60	4	21	59
27	97	58	62	11
66	76	68	22	46
100	38	61	41	29
73	26	52	86	78
92	32	16	99	31
94	71	3	27	27
86	54	68	62	24
63	54	89	39	85
87	85	36	36	78
7	23	42	42	16
70	82	23	45	48
51	11	30	73	5
70	29	2	76	53
36	17	62	76	23
98	58	97	18	26
66	25	37	11	79
39	94	50	40	46
4	39	1	68	64
51	11	65	32	61
43	81	50	40	57
1	64	29	84	4
58	72	88	42	17
42	37	9	87	64
86	46	80	30	80
25	54	29	75	10
26	80	1	60	47
44	80	66	37	56
8	39	46	98	15
77	73	29	85	56
15	19	56	24	88
20	1	95	62	64
43	15	74	50	35
13	6	91	48	12
73	10	86	84	57
30	6	9	89	62
92	9	73	53	94
49	69	9	16	14
74	82	42	43	11
40	57	44	23	84
35	46	31	17	27
42	87	13	52	28
64	36	93	55	71
75	17	19	1	98
20	25	43	79	59
81	28	61	22	68
41	13	29	85	78
38	10	78	24	8
81	90	39	70	5
69	43	34	41	2
95	24	8	88	65
79	22	24	15	59
100	37	67	38	27
24	6	67	27	23
80	53	9	74	55
45	79	31	53	10
79	37	53	1	4
27	71	85	72	6
76	3	75	27	30
43	94	21	2	27
78	42	82	81	64
38	91	94	90	9
55	61	18	70	57
19	24	57	40	76
21	18	71	33	12
72	44	10	56	23
76	55	78	73	72
27	23	65	29	72
11	90	86	66	73
42	64	36	16	1
89	38	47	39	16
94	93	21	2	33
34	42	40	60	51
95	77	36	4	75
13	38	55	21	25
74	24	12	75	6
4	82	48	52	91
53	74	61	13	10
43	21	2	83	3
19	42	56	54	48
77	16	50	49	91
26	84	43	100	40
78	19	33	89	75
71	14	64	34	20
100	99	12	72	14
94	46	81	14	9
30	92	34	96	25
78	78	68	1	96
22	63	51	39	13
57	5	83	71	17
9	62	77	12	62
17	43	26	86	33
3	19	61	68	88
60	76	4	22	55
73	85	96	43	32
35	19	84	47	77
29	4	10	51	51
93	63	20	70	83
45	48	42	6	30
82	22	2	49	79
8	12	41	16	15
10	46	70	61	89
31	43	58	61	93
23	5	89	65	17
35	85	53	24	64
14	77	62	33	47
73	56	17	25	34
54	49	94	78	85
40	66	4	10	71
46	40	70	74	7
99	32	13	50	79
20	4	7	73	87
73	77	10	87	28
6	87	33	59	46
80	77	81	39	37
86	1	92	27	54
35	73	15	81	17
37	90	56	43	36
51	36	32	64	1
55	48	49	12	17
46	8	69	89	3
96	5	72	75	88
53	12	3	18	77
75	94	49	39	68
78	47	25	87	31
94	18	70	5	56
34	84	95	61	27
79	24	6	2	60
16	36	5	55	14
76	37	98	63	21
67	75	59	37	65
13	15	61	100	80
48	72	10	74	26
8	92	49	78	61
21	81	57	32	67
17	49	83	13	8
50	35	63	95	51
64	98	43	17	99
16	31	87	6	1
15	93	29	15	67
34	71	51	22	22
14	28	11	5	47
7	11	83	34	34
97	65	12	88	90
26	26	41	48	48
63	84	84	95	67
43	76	30	6	35
52	41	4	95	92
13	24	56	7	74
27	99	78	12	56
53	45	70	85	55
19	22	5	60	89
22	14	37	63	88
89	85	32	75	38
53	41	89	18	77
30	87	76	7	33
42	88	23	7	78
72	54	57	62	34
40	40	21	62	65
74	67	61	28	8
64	1	49	69	53
35	46	65	62	97
36	78	3	55	26
47	32	77	47	87
81	83	64	2	55
51	47	8	12	32
87	7	79	92	35
96	36	20	27	21
64	70	28	48	39
99	92	70	62	54
17	21	80	77	6
36	24	9	17	75
90	90	18	95	34
32	63	81	97	7
21	54	76	7	28
73	86	12	18	4
58	43	80	60	6
40	82
